user_idx,item_idx,label
134,557,1.0
998,824,0.5
587,579,1.0
822,1689,1.0
89,2197,1.0
81,446,1.0
447,1843,0.5
541,1252,1.0
437,921,1.0
634,1421,1.0
149,1598,1.0
966,1946,1.0
597,2376,1.0
569,2139,1.0
328,1167,0.5
751,923,1.0
70,1362,1.0
86,2530,0.5
856,674,0.5
152,1114,1.0
210,44,0.5
247,1062,1.0
807,1501,1.0
17,21,0.5
540,2259,1.0
333,125,0.5
711,2411,0.5
980,1895,1.0
114,631,1.0
569,2103,1.0
605,456,0.5
839,834,0.5
992,1881,0.5
366,1968,0.5
955,1324,1.0
392,2493,0.5
830,1080,0.5
1006,1306,0.5
260,906,0.5
529,558,0.5
893,1000,1.0
975,2382,1.0
167,546,0.5
134,727,1.0
141,2291,0.5
119,1748,1.0
964,1823,1.0
700,1769,0.5
553,7,1.0
449,428,0.5
872,2009,1.0
264,969,0.5
243,839,1.0
59,2728,1.0
282,1355,1.0
315,1675,0.5
938,1860,1.0
445,1731,1.0
769,2578,1.0
478,1965,0.5
948,1579,1.0
530,2071,1.0
742,1538,1.0
207,210,0.5
247,1755,0.5
83,1439,1.0
943,1564,1.0
429,123,1.0
632,2432,1.0
936,1642,1.0
261,1859,1.0
943,2787,0.5
957,459,1.0
231,2230,0.5
767,331,1.0
190,955,1.0
498,249,0.5
740,229,1.0
801,982,1.0
16,172,0.5
848,439,1.0
691,737,1.0
34,905,1.0
278,1390,1.0
715,2040,0.5
609,350,0.5
725,2462,0.5
505,2115,1.0
299,1464,0.5
541,686,1.0
56,1383,0.5
281,421,1.0
975,1241,1.0
282,279,1.0
368,1524,1.0
852,2170,1.0
27,2660,0.5
593,359,0.5
872,1394,1.0
341,1769,1.0
448,76,0.5
30,621,1.0
140,1194,1.0
317,1056,0.5
701,1613,0.5
751,1789,0.5
878,791,0.5
717,2337,0.5
543,2096,0.5
438,2619,0.5
977,453,0.5
997,2385,0.5
402,200,0.5
927,1933,1.0
868,347,0.5
319,2438,1.0
330,1178,1.0
379,786,1.0
890,533,1.0
548,629,0.5
674,1614,1.0
554,2465,0.5
971,1039,1.0
628,192,1.0
1004,319,1.0
992,1170,0.5
710,75,0.5
915,1033,0.5
703,426,0.5
104,1651,0.5
1002,409,1.0
231,2573,1.0
613,584,1.0
819,1147,1.0
526,1109,0.5
318,2047,1.0
529,15,0.5
3,1713,1.0
668,367,0.5
858,1640,0.5
509,2156,0.5
561,2226,0.5
591,145,1.0
519,626,0.5
948,1007,1.0
537,1914,1.0
179,1447,1.0
883,1668,0.5
567,2487,0.5
769,1603,0.5
398,524,0.5
430,2000,1.0
93,182,0.5
909,177,1.0
656,64,1.0
466,2405,1.0
437,2657,0.5
989,42,1.0
81,969,1.0
20,2335,1.0
467,1711,1.0
438,1891,1.0
996,2056,1.0
845,694,0.5
171,1221,1.0
454,1724,1.0
313,754,1.0
505,490,1.0
626,253,1.0
675,75,1.0
997,677,1.0
393,634,1.0
451,1196,0.5
263,2234,0.5
812,2545,1.0
896,1511,0.5
347,705,1.0
9,1747,1.0
355,2100,1.0
431,1403,1.0
1001,2035,0.5
921,1136,1.0
783,1515,1.0
124,2711,0.5
685,2130,0.5
622,1190,0.5
229,1511,0.5
118,37,0.5
236,1364,0.5
736,1721,1.0
462,1050,1.0
734,1979,1.0
112,2219,0.5
789,292,0.5
776,199,0.5
291,922,1.0
521,1907,0.5
975,1508,1.0
539,669,1.0
667,1919,1.0
971,1793,0.5
741,462,1.0
128,521,0.5
547,416,1.0
332,2046,1.0
528,1636,1.0
569,1408,1.0
397,989,0.5
275,1103,0.5
839,1539,0.5
694,1038,1.0
91,1916,1.0
318,253,0.5
167,328,1.0
902,1692,0.5
871,68,1.0
463,2288,1.0
89,1683,1.0
981,421,1.0
17,2651,0.5
487,1943,1.0
421,1883,0.5
337,1843,0.5
41,1411,1.0
405,149,0.5
337,391,1.0
354,541,0.5
675,1398,1.0
35,709,0.5
97,1294,0.5
274,555,1.0
161,60,0.5
17,2373,1.0
365,1139,0.5
503,1225,1.0
948,2153,0.5
156,826,1.0
104,2480,1.0
265,1618,0.5
626,995,0.5
484,10,0.5
439,883,1.0
743,1177,0.5
800,2770,1.0
636,1101,1.0
495,35,0.5
1,614,1.0
613,553,1.0
452,150,1.0
462,89,1.0
852,492,1.0
260,1530,1.0
783,1614,1.0
160,470,0.5
795,1029,0.5
248,2313,1.0
417,936,1.0
171,359,1.0
236,1255,1.0
750,2648,0.5
392,1182,1.0
247,2179,1.0
345,2218,0.5
499,1448,0.5
481,866,1.0
983,175,0.5
53,1370,0.5
531,1185,0.5
710,943,1.0
670,745,1.0
286,2030,0.5
793,1997,1.0
78,832,1.0
645,1366,0.5
655,427,1.0
583,1197,0.5
163,1065,1.0
494,1081,1.0
159,2741,0.5
946,1111,1.0
770,2609,0.5
290,2780,0.5
954,2237,0.5
201,2807,1.0
813,1394,1.0
682,2187,1.0
469,2216,1.0
757,1000,0.5
193,1083,1.0
599,2342,1.0
116,2175,1.0
216,1339,0.5
414,1506,0.5
62,952,0.5
33,2548,0.5
327,1968,0.5
971,1300,0.5
966,2180,0.5
806,2646,0.5
413,851,0.5
424,1879,1.0
856,1638,0.5
177,271,0.5
612,95,1.0
337,2708,1.0
565,1156,1.0
334,1391,1.0
927,947,1.0
976,1584,0.5
887,809,1.0
112,699,1.0
199,1936,0.5
861,1796,1.0
493,878,1.0
574,2729,1.0
202,613,1.0
929,1706,0.5
530,1322,1.0
965,1227,0.5
956,1239,0.5
200,2531,1.0
633,2410,1.0
346,1434,1.0
494,329,1.0
517,2468,1.0
943,2638,0.5
632,908,0.5
451,1490,1.0
158,1718,0.5
403,2584,0.5
54,2718,0.5
367,2688,0.5
521,93,0.5
32,2251,1.0
394,1987,1.0
423,298,0.5
954,190,1.0
529,1169,1.0
3,283,1.0
808,2142,1.0
874,1923,1.0
419,2346,1.0
33,955,1.0
569,2038,1.0
701,2301,0.5
671,1530,1.0
449,2807,1.0
67,2692,0.5
725,1361,0.5
688,698,1.0
414,795,1.0
370,781,1.0
589,2363,1.0
335,2408,1.0
403,1264,0.5
184,2430,1.0
283,2021,1.0
129,2516,1.0
430,2061,0.5
463,1977,0.5
334,1922,0.5
23,2010,1.0
320,2110,0.5
559,245,1.0
753,2525,0.5
321,1600,0.5
514,239,1.0
54,2343,0.5
368,1426,0.5
217,1085,0.5
300,2807,1.0
296,389,1.0
824,1447,1.0
620,1276,0.5
956,1719,1.0
112,2071,1.0
478,243,0.5
1003,1403,0.5
732,319,1.0
101,807,1.0
546,416,1.0
429,167,1.0
527,451,1.0
869,2593,1.0
185,1764,1.0
436,1662,0.5
308,1133,1.0
371,2114,1.0
273,2570,0.5
82,1691,1.0
135,2375,0.5
538,1568,0.5
630,1892,0.5
179,498,1.0
897,1901,1.0
711,383,0.5
433,431,1.0
356,119,1.0
969,2188,0.5
61,1810,0.5
518,1410,0.5
261,1040,0.5
481,1345,1.0
642,2655,0.5
1,2250,0.5
593,1846,1.0
137,1723,0.5
970,2288,0.5
941,2657,1.0
304,273,0.5
619,2515,0.5
133,2297,1.0
184,1157,1.0
358,314,0.5
228,1457,1.0
786,1190,1.0
630,732,1.0
726,658,1.0
193,1516,1.0
841,2139,0.5
857,918,0.5
136,550,1.0
25,2759,1.0
153,282,0.5
190,2433,1.0
614,2094,1.0
455,1706,0.5
303,551,1.0
16,2365,1.0
970,551,0.5
844,2156,1.0
106,2226,1.0
355,1577,0.5
532,990,0.5
695,2037,0.5
240,1698,0.5
115,1871,1.0
30,2057,0.5
778,1280,0.5
244,2512,0.5
197,2570,0.5
159,342,0.5
958,228,0.5
749,165,1.0
867,379,1.0
745,1257,0.5
544,841,0.5
975,580,1.0
957,26,1.0
462,1290,1.0
103,2288,0.5
857,863,1.0
204,105,0.5
314,2133,1.0
70,721,1.0
741,1692,0.5
976,1731,1.0
766,1265,0.5
51,1893,1.0
141,1140,0.5
828,366,0.5
988,1202,1.0
691,2250,1.0
747,2774,0.5
868,1561,1.0
356,2373,1.0
380,199,1.0
401,312,0.5
893,2804,1.0
680,53,1.0
345,2209,1.0
531,1076,1.0
402,1197,0.5
543,154,0.5
106,2134,1.0
433,225,1.0
756,2610,1.0
816,103,1.0
252,2282,1.0
516,483,1.0
128,91,0.5
716,429,1.0
553,702,0.5
61,825,0.5
633,720,1.0
894,1036,1.0
87,239,1.0
624,1795,0.5
633,535,0.5
78,2048,1.0
777,2530,1.0
791,212,1.0
420,2648,0.5
573,294,0.5
85,2527,1.0
713,580,1.0
336,2137,0.5
516,2621,0.5
869,1179,0.5
1000,2478,1.0
510,1002,1.0
313,463,0.5
404,1353,0.5
268,2426,1.0
203,424,0.5
608,1356,0.5
424,1165,0.5
493,1627,0.5
560,919,1.0
443,1256,0.5
396,2506,0.5
891,1970,1.0
236,2654,1.0
303,730,1.0
23,509,0.5
161,317,1.0
268,1412,1.0
267,2516,1.0
930,1030,0.5
999,2666,1.0
208,2718,1.0
445,1256,0.5
845,555,1.0
699,1612,1.0
909,38,1.0
352,220,1.0
492,2654,1.0
497,2023,1.0
802,1566,1.0
906,788,1.0
728,2766,0.5
102,2194,0.5
301,2155,0.5
848,1661,1.0
421,2398,1.0
812,109,1.0
724,2384,1.0
43,2696,0.5
826,720,1.0
93,189,1.0
777,1399,1.0
852,2185,1.0
392,2285,1.0
967,2647,0.5
715,1097,1.0
99,2800,1.0
963,1265,1.0
558,1802,1.0
766,1842,0.5
132,948,0.5
673,786,0.5
289,288,1.0
212,1910,1.0
83,1779,1.0
756,758,1.0
257,1931,1.0
18,1067,0.5
857,2467,0.5
541,2306,1.0
853,2124,1.0
386,1896,1.0
360,616,1.0
359,555,1.0
189,1086,1.0
953,315,1.0
11,996,1.0
723,986,0.5
744,2752,0.5
907,1268,0.5
99,1843,0.5
561,131,1.0
107,2175,1.0
296,2591,1.0
273,564,1.0
255,773,0.5
431,514,1.0
198,1554,1.0
451,2127,1.0
133,1324,1.0
335,362,1.0
341,1462,1.0
655,2703,1.0
205,972,1.0
808,257,1.0
17,1725,1.0
191,765,0.5
91,749,1.0
561,439,0.5
239,281,1.0
35,805,1.0
962,2687,0.5
64,2472,1.0
682,2747,0.5
780,2465,0.5
988,2111,1.0
111,1548,0.5
419,1601,0.5
365,2388,1.0
530,1160,0.5
493,1063,1.0
860,2336,1.0
888,39,0.5
990,742,0.5
135,1408,1.0
432,661,0.5
710,619,0.5
498,92,1.0
299,1394,0.5
111,950,0.5
861,2092,1.0
455,2620,1.0
66,203,1.0
523,2325,0.5
564,1117,1.0
135,627,1.0
97,646,1.0
362,1638,1.0
124,1477,1.0
866,937,1.0
288,2712,1.0
350,1464,0.5
905,2580,0.5
218,468,0.5
885,2082,1.0
520,978,1.0
960,2500,1.0
88,1466,1.0
102,812,0.5
782,2225,0.5
666,1409,0.5
261,201,0.5
1005,1124,1.0
391,279,1.0
783,2761,1.0
746,313,0.5
204,2473,1.0
877,2183,0.5
209,524,0.5
405,1810,0.5
234,7,0.5
894,2190,0.5
458,117,0.5
811,2611,0.5
207,1951,1.0
268,154,0.5
609,2480,0.5
587,1528,1.0
357,2439,0.5
203,68,1.0
106,1042,1.0
72,1501,0.5
871,1266,1.0
428,1268,0.5
995,530,0.5
494,1210,1.0
945,178,1.0
643,2389,1.0
164,143,1.0
241,693,0.5
333,287,1.0
40,1721,1.0
850,1526,1.0
314,940,0.5
481,2426,1.0
832,475,1.0
333,1721,0.5
935,1912,1.0
249,995,0.5
653,1720,0.5
514,1749,1.0
124,291,0.5
696,2215,1.0
832,2562,1.0
708,29,0.5
83,1469,1.0
860,2272,0.5
830,1108,0.5
349,2541,1.0
866,66,1.0
724,420,0.5
327,367,0.5
777,1346,1.0
844,346,1.0
154,1246,0.5
379,1852,1.0
243,1556,1.0
10,1855,0.5
496,253,1.0
877,278,1.0
835,2144,0.5
785,74,1.0
973,398,0.5
860,882,1.0
529,2581,0.5
133,924,1.0
363,1855,0.5
861,85,1.0
8,632,0.5
743,443,1.0
685,2734,1.0
397,2421,1.0
78,2660,1.0
366,429,1.0
528,2681,1.0
350,1612,1.0
99,472,1.0
248,1391,1.0
780,933,1.0
499,1508,1.0
161,1958,0.5
476,175,0.5
608,1629,1.0
633,146,0.5
579,1405,0.5
296,1981,1.0
382,2078,1.0
932,1255,1.0
628,445,1.0
746,1426,0.5
452,470,1.0
424,2291,0.5
193,168,1.0
988,953,1.0
466,1396,0.5
633,281,1.0
702,2134,0.5
406,2363,1.0
453,1550,0.5
64,1814,0.5
64,66,1.0
732,88,0.5
462,1268,1.0
112,2617,0.5
329,1952,1.0
655,439,1.0
708,207,1.0
182,2352,1.0
712,1196,1.0
956,1000,0.5
594,254,1.0
548,1146,1.0
710,1362,1.0
833,2024,0.5
746,2075,0.5
606,1405,0.5
434,2708,1.0
976,2809,0.5
3,2312,1.0
65,2366,0.5
931,740,1.0
423,221,0.5
954,247,1.0
87,727,1.0
801,1932,1.0
241,2745,0.5
40,1873,0.5
366,2485,0.5
657,1455,1.0
696,978,1.0
161,132,0.5
721,2061,0.5
225,2425,0.5
185,1297,1.0
321,826,0.5
574,1376,1.0
326,184,1.0
872,1232,0.5
540,562,1.0
25,2735,1.0
303,2805,1.0
177,1683,0.5
460,683,1.0
474,982,1.0
973,2629,1.0
231,1783,1.0
72,274,0.5
814,589,0.5
193,2399,0.5
868,777,1.0
22,2526,1.0
759,1701,1.0
327,1439,0.5
7,2423,1.0
751,2726,1.0
510,1197,0.5
409,1559,0.5
919,2398,1.0
59,822,0.5
562,1949,0.5
368,2571,0.5
815,673,0.5
376,1371,1.0
959,2701,1.0
873,1120,0.5
510,2526,1.0
336,1717,0.5
769,258,0.5
566,2383,0.5
811,94,1.0
513,882,1.0
56,1123,0.5
285,917,1.0
328,123,1.0
318,2139,1.0
548,1648,1.0
327,791,0.5
705,2305,1.0
49,44,0.5
346,1706,1.0
630,1739,1.0
403,1416,1.0
881,964,1.0
893,879,0.5
517,2039,0.5
527,2059,1.0
498,552,0.5
775,2589,1.0
214,1003,0.5
877,1883,0.5
887,1794,1.0
395,1032,1.0
466,555,1.0
761,2713,1.0
484,421,0.5
468,1023,1.0
802,2149,0.5
679,2254,0.5
851,2224,0.5
585,901,1.0
850,2220,1.0
151,540,1.0
929,1062,1.0
538,1511,0.5
400,939,0.5
496,1944,1.0
139,2685,1.0
452,2441,1.0
158,426,1.0
649,870,1.0
56,1846,1.0
364,695,0.5
88,2278,1.0
768,1833,1.0
640,6,0.5
349,585,0.5
475,1749,1.0
499,2350,1.0
108,385,1.0
387,1046,0.5
337,655,1.0
123,1149,0.5
603,1361,1.0
287,904,1.0
437,758,0.5
665,909,1.0
424,2372,1.0
656,1845,1.0
235,2732,0.5
575,2466,0.5
47,2560,0.5
194,1028,1.0
771,2552,0.5
259,1904,1.0
195,210,0.5
365,926,1.0
146,1088,0.5
583,2387,0.5
954,2476,1.0
192,1816,1.0
601,2655,0.5
181,2283,0.5
777,774,0.5
293,1188,1.0
751,523,1.0
448,790,1.0
581,1741,1.0
483,929,0.5
636,1414,0.5
782,415,1.0
782,1466,1.0
747,1415,1.0
980,1463,1.0
509,1232,0.5
20,1093,1.0
666,2043,1.0
306,1370,0.5
24,668,1.0
677,656,1.0
560,396,1.0
958,1830,1.0
629,1336,1.0
242,266,1.0
456,1252,0.5
645,1149,0.5
96,1401,0.5
826,2226,0.5
14,1926,1.0
723,1714,1.0
712,2537,1.0
942,607,0.5
480,238,1.0
766,1880,0.5
779,1457,1.0
784,1511,0.5
232,1549,0.5
920,237,0.5
321,1039,1.0
833,1058,1.0
502,953,0.5
151,499,0.5
633,847,0.5
12,1,1.0
280,440,0.5
167,1949,0.5
829,1370,1.0
852,1845,1.0
999,1146,1.0
447,985,1.0
569,1933,1.0
684,264,0.5
50,674,0.5
768,1148,1.0
450,1997,1.0
102,334,1.0
561,2374,1.0
550,2772,1.0
577,1752,1.0
435,1203,0.5
88,2039,1.0
409,281,1.0
333,2590,0.5
764,1191,1.0
675,1723,0.5
368,2287,0.5
761,2214,1.0
29,1196,1.0
431,1028,1.0
911,1423,0.5
979,1828,1.0
621,2120,0.5
214,2193,1.0
768,888,1.0
570,2220,0.5
377,2157,1.0
840,2267,1.0
102,54,1.0
483,1332,0.5
168,2376,1.0
506,1580,0.5
318,603,0.5
271,2353,0.5
693,2669,1.0
257,1038,1.0
170,1666,1.0
601,2346,1.0
116,1836,1.0
91,761,1.0
964,1476,0.5
163,2417,1.0
132,130,1.0
89,968,1.0
424,340,1.0
439,1183,1.0
826,628,0.5
804,770,1.0
981,653,1.0
401,444,0.5
390,2471,0.5
996,23,0.5
309,2476,1.0
496,1755,1.0
428,383,1.0
80,1042,1.0
692,1323,1.0
910,1576,1.0
947,2392,1.0
640,2534,0.5
257,129,1.0
840,2290,1.0
934,2198,1.0
585,1997,1.0
880,2803,1.0
294,252,1.0
137,294,1.0
193,2652,1.0
157,1823,0.5
238,2016,1.0
615,1879,1.0
5,2206,1.0
89,2305,1.0
440,98,1.0
635,717,0.5
920,1682,0.5
680,2337,0.5
236,133,1.0
148,1630,1.0
377,2802,1.0
500,696,1.0
117,2521,1.0
282,228,1.0
432,1039,1.0
319,1274,1.0
910,106,1.0
723,191,1.0
818,2090,1.0
845,954,0.5
394,1353,0.5
298,619,0.5
401,890,1.0
248,587,1.0
968,715,0.5
607,108,1.0
368,594,1.0
107,2790,0.5
696,2581,1.0
610,1976,1.0
395,494,0.5
121,838,1.0
538,1520,0.5
792,969,0.5
669,2078,0.5
748,2366,0.5
67,150,1.0
957,2120,1.0
862,485,1.0
410,197,0.5
413,824,1.0
1005,1613,0.5
1004,1140,1.0
181,697,0.5
68,1310,1.0
484,239,1.0
447,1955,1.0
680,649,1.0
776,1513,0.5
911,296,1.0
333,19,0.5
360,1186,1.0
831,2071,0.5
358,477,1.0
347,2057,1.0
487,438,1.0
700,2385,1.0
585,193,1.0
343,2120,1.0
820,1825,1.0
395,2029,0.5
426,2000,0.5
821,2752,0.5
611,989,1.0
533,1106,1.0
582,1721,1.0
604,434,1.0
496,2385,1.0
724,2721,0.5
200,753,1.0
749,1513,0.5
657,2388,1.0
907,514,1.0
325,333,0.5
91,1765,1.0
872,2677,1.0
11,341,1.0
901,2786,1.0
270,2335,1.0
966,1479,0.5
951,784,1.0
447,2319,1.0
810,1951,0.5
266,2470,1.0
431,1226,0.5
882,233,1.0
229,8,1.0
258,2010,1.0
30,656,1.0
230,1276,0.5
197,503,0.5
943,1642,0.5
650,617,0.5
108,0,1.0
945,14,0.5
611,513,1.0
986,538,1.0
739,2476,1.0
837,1128,0.5
281,605,1.0
236,2502,1.0
893,2733,0.5
595,74,1.0
689,2253,1.0
706,718,0.5
22,2749,1.0
514,2503,1.0
932,653,1.0
39,439,1.0
758,1020,0.5
54,2345,0.5
850,1979,1.0
330,1970,0.5
893,64,1.0
193,104,1.0
712,1461,1.0
13,2133,0.5
20,1819,0.5
262,2809,0.5
146,2140,1.0
927,887,1.0
422,1597,0.5
99,1291,1.0
645,673,0.5
42,1148,0.5
548,2086,1.0
956,2201,0.5
580,429,1.0
295,2300,1.0
438,1917,0.5
45,1894,1.0
853,1774,0.5
293,1915,1.0
836,612,0.5
325,2184,1.0
539,452,1.0
331,496,1.0
514,1605,0.5
321,1360,1.0
135,2262,1.0
861,1405,1.0
605,1932,0.5
867,681,1.0
672,1547,1.0
317,489,0.5
820,2468,0.5
645,2590,1.0
656,2015,1.0
601,394,0.5
226,1481,0.5
992,1305,0.5
844,2211,1.0
753,252,1.0
915,2716,0.5
76,191,1.0
191,475,1.0
137,2773,0.5
649,890,1.0
673,2499,0.5
47,2506,0.5
501,2089,1.0
446,2025,1.0
32,1721,1.0
105,1665,0.5
725,1471,0.5
105,1504,0.5
163,349,1.0
406,971,1.0
279,639,1.0
84,375,1.0
169,1244,1.0
555,2258,1.0
96,1569,1.0
304,2343,1.0
752,99,0.5
196,786,1.0
517,1059,1.0
22,1044,1.0
844,428,1.0
31,1165,1.0
670,713,0.5
640,1143,0.5
443,1061,0.5
851,2332,1.0
582,955,1.0
281,2393,1.0
167,2018,1.0
825,2626,0.5
802,859,0.5
719,365,1.0
952,1121,1.0
832,777,1.0
388,1573,0.5
752,2156,0.5
632,1074,1.0
743,120,0.5
45,2218,0.5
448,487,0.5
588,1612,1.0
440,1096,1.0
40,1695,1.0
13,1713,0.5
566,2535,0.5
458,979,1.0
915,814,0.5
740,2203,1.0
677,1649,1.0
499,1675,0.5
656,2315,1.0
600,288,1.0
335,1164,1.0
442,2666,1.0
215,1078,1.0
678,594,0.5
996,889,0.5
602,251,1.0
526,2612,1.0
805,327,1.0
943,238,0.5
25,1596,1.0
590,2577,1.0
957,1234,0.5
232,2387,1.0
608,64,1.0
172,120,1.0
8,2381,1.0
528,176,1.0
621,912,1.0
992,2472,1.0
935,1540,0.5
972,1052,1.0
640,2238,1.0
539,185,1.0
124,1137,0.5
127,1168,0.5
1001,2323,0.5
92,2713,1.0
87,1641,1.0
825,1085,1.0
971,209,1.0
775,553,1.0
830,1631,1.0
266,2655,1.0
595,1290,1.0
862,2638,0.5
709,322,1.0
297,51,0.5
88,322,1.0
291,1628,1.0
833,1167,0.5
714,946,0.5
534,2672,1.0
557,2583,0.5
28,953,1.0
545,1799,1.0
103,2448,0.5
117,718,0.5
308,1005,1.0
944,345,1.0
79,2683,0.5
716,278,0.5
482,1839,1.0
577,2654,1.0
676,154,1.0
677,1073,1.0
471,934,1.0
186,130,0.5
436,703,1.0
906,282,1.0
719,2512,1.0
520,2171,1.0
823,1695,1.0
741,219,0.5
17,1651,1.0
545,1166,1.0
101,2663,1.0
393,972,1.0
174,2365,1.0
428,1441,1.0
841,2766,1.0
708,1986,1.0
891,439,1.0
770,1339,0.5
421,1570,1.0
853,239,1.0
38,2360,1.0
488,1525,1.0
299,2083,0.5
341,1366,1.0
757,1764,0.5
404,2233,1.0
732,1173,0.5
240,2096,1.0
598,55,1.0
571,615,0.5
121,1228,0.5
196,40,0.5
442,4,1.0
440,194,1.0
804,1039,1.0
657,2412,1.0
669,900,1.0
470,52,1.0
704,393,1.0
923,1911,1.0
267,422,0.5
796,528,0.5
67,31,1.0
584,1207,1.0
577,913,1.0
301,1968,1.0
273,648,1.0
713,1353,0.5
1005,1463,1.0
872,1015,1.0
484,1583,0.5
79,2669,1.0
308,738,1.0
856,2758,0.5
72,1703,0.5
606,285,0.5
249,1784,1.0
619,899,1.0
613,1614,1.0
132,1915,1.0
278,2462,1.0
297,552,1.0
241,542,0.5
636,411,1.0
983,399,1.0
71,785,1.0
933,1826,1.0
966,1055,0.5
466,2680,1.0
764,1611,1.0
763,468,1.0
225,335,0.5
965,2139,1.0
388,1945,1.0
549,2027,0.5
476,334,1.0
260,1825,1.0
292,120,1.0
988,1617,1.0
217,2030,0.5
941,1720,1.0
537,2581,1.0
951,970,0.5
646,110,1.0
454,447,1.0
728,1527,1.0
198,421,1.0
638,2733,1.0
280,2777,0.5
538,2426,1.0
482,425,1.0
6,1133,1.0
981,1881,0.5
827,1024,0.5
387,2026,0.5
491,2613,1.0
38,343,1.0
396,1189,1.0
546,2498,0.5
678,1065,0.5
780,2138,0.5
669,1896,1.0
110,1605,1.0
843,2300,1.0
68,631,1.0
406,1933,1.0
177,1741,1.0
336,1575,0.5
804,2292,1.0
867,1256,0.5
463,1108,1.0
75,786,1.0
763,428,1.0
125,2460,1.0
561,358,1.0
739,112,1.0
731,317,1.0
99,2122,0.5
524,2705,1.0
795,1816,1.0
619,2179,1.0
930,2363,0.5
500,1598,0.5
623,392,0.5
413,637,0.5
836,944,1.0
541,2287,1.0
494,2311,1.0
290,2801,0.5
214,2377,1.0
316,2709,1.0
733,1421,0.5
534,1379,1.0
197,1091,0.5
11,1209,0.5
511,1776,1.0
167,2670,1.0
393,676,1.0
368,1689,1.0
112,2466,0.5
284,416,1.0
881,2738,1.0
316,2483,1.0
214,516,1.0
312,1448,1.0
646,2013,0.5
124,986,1.0
375,2787,0.5
334,1836,0.5
708,2619,1.0
579,2126,0.5
431,962,1.0
604,33,1.0
958,719,0.5
648,636,0.5
733,591,1.0
762,819,1.0
830,1090,1.0
300,930,1.0
13,1316,1.0
310,1659,1.0
706,1708,1.0
65,916,0.5
592,2677,1.0
448,155,0.5
966,2009,0.5
848,775,0.5
305,1469,0.5
243,2729,1.0
278,352,1.0
1002,1685,1.0
195,1869,0.5
390,1856,1.0
493,1254,0.5
219,261,1.0
484,511,1.0
17,1211,1.0
0,943,1.0
683,1448,0.5
270,603,0.5
637,1711,1.0
108,2575,0.5
538,2364,0.5
424,881,1.0
258,1190,0.5
827,423,0.5
612,1862,1.0
800,1423,0.5
265,390,0.5
972,2426,1.0
390,1234,1.0
942,1225,0.5
882,83,0.5
457,715,1.0
503,778,0.5
617,2410,1.0
517,2218,1.0
318,698,0.5
830,549,0.5
798,641,1.0
552,6,1.0
966,1806,0.5
6,1932,1.0
240,2323,0.5
272,662,0.5
900,658,1.0
118,1705,0.5
634,1489,1.0
234,1985,0.5
490,2157,0.5
939,1455,1.0
612,2556,0.5
151,442,0.5
265,37,0.5
241,2394,1.0
264,657,1.0
391,242,1.0
261,2083,0.5
907,359,1.0
326,1510,1.0
152,1497,0.5
822,306,1.0
76,574,1.0
970,738,1.0
213,2075,1.0
608,2023,1.0
646,189,0.5
433,179,1.0
86,3,0.5
827,326,1.0
80,2504,1.0
891,510,1.0
800,1869,0.5
770,1724,0.5
881,2350,0.5
668,217,0.5
753,1081,0.5
792,150,1.0
112,2686,0.5
237,1629,0.5
876,1177,0.5
171,2122,0.5
673,769,1.0
42,1702,1.0
844,684,0.5
283,2300,1.0
862,2634,1.0
986,1483,0.5
267,687,1.0
721,15,0.5
531,1711,0.5
54,1641,1.0
192,1659,1.0
794,1437,0.5
223,118,1.0
350,2261,1.0
91,1959,1.0
868,2169,0.5
333,828,0.5
16,1596,0.5
161,2310,1.0
49,184,0.5
91,2369,1.0
251,1868,1.0
484,1230,1.0
675,1655,1.0
795,2486,1.0
333,1721,0.5
544,2034,0.5
138,629,0.5
119,983,1.0
814,1691,0.5
329,2567,1.0
977,1151,0.5
137,1162,0.5
574,2450,1.0
109,2396,1.0
500,822,1.0
682,2428,0.5
795,645,1.0
649,1462,1.0
207,1148,0.5
292,2269,1.0
814,820,0.5
876,1309,1.0
1,146,1.0
672,1174,1.0
151,557,1.0
848,506,1.0
564,2308,1.0
289,1142,1.0
975,188,1.0
611,1008,0.5
728,697,1.0
770,709,1.0
206,1035,1.0
1001,409,0.5
157,1755,0.5
55,136,1.0
665,988,0.5
182,2793,0.5
231,1838,0.5
43,902,0.5
926,407,0.5
36,2176,1.0
404,1902,0.5
985,2697,0.5
285,1205,1.0
836,317,1.0
461,228,1.0
519,2480,1.0
757,1038,0.5
231,1336,1.0
548,2350,1.0
265,1813,0.5
13,119,1.0
619,2489,1.0
389,538,1.0
55,2788,1.0
423,1683,1.0
641,2010,1.0
644,1249,1.0
786,488,0.5
567,2373,1.0
298,409,0.5
481,979,1.0
129,1012,0.5
803,268,1.0
673,1829,0.5
451,675,0.5
469,2281,1.0
996,2406,1.0
484,392,0.5
591,1548,0.5
263,2103,0.5
667,2372,1.0
769,1318,1.0
409,42,0.5
79,447,0.5
679,2108,0.5
570,134,0.5
633,1928,1.0
590,391,0.5
737,651,0.5
995,1203,0.5
511,900,0.5
49,849,0.5
228,38,1.0
87,516,1.0
959,2563,0.5
374,2648,1.0
255,2384,1.0
588,436,1.0
90,379,0.5
48,653,1.0
138,2538,0.5
360,2378,1.0
845,2276,0.5
43,1071,1.0
188,675,0.5
472,369,1.0
34,1640,1.0
200,711,1.0
950,1878,0.5
647,1218,1.0
556,795,0.5
501,318,0.5
458,2716,0.5
